location,tp_kharif_mean,tp_kharif_std,e_kharif_mean,e_kharif_std,swvl1_kharif_mean,soil_air_diff_kharif_mean,soil_air_diff_kharif_std,runoff_ratio_kharif_mean,e_rabi_mean,e_rabi_std,swvl1_rabi_mean,swvl1_rabi_std,soil_air_diff_rabi_mean,soil_air_diff_rabi_std,runoff_ratio_rabi_mean,tp_zaid_mean,e_zaid_mean,e_zaid_std,swvl1_zaid_std,soil_air_diff_zaid_mean,runoff_ratio_zaid_mean,tp_kharif_fraction,t2m_amplitude,t2m_peak_sin,t2m_peak_cos,GDD_kharif,GDD_rabi,heat_months_30C,heat_months_35C,humidity_variability,swvl1_amplitude,swvl1_stability,soil_moisture_seasonality,cvh,water_retention_index,humidity_stress_index,cluster,state,district
Meghalaya_West Jaintia Hills,0.4590551394552069,0.0928371599158422,-0.0920719696441664,0.0023336770460195,0.4935458791666666,0.197292708333336,0.0237865559355168,0.7874526423723469,-0.0664282245173428,0.0138200319511113,0.3908687105208333,0.0403294806908252,0.120138125000011,0.0654898309897066,0.8713803833955409,0.204191699711373,-0.08710893697571,0.0167816142538531,0.0491444831296881,0.1624103125000005,0.3624790257164508,0.6246890444418355,11.185788333333337,-0.8660254037844385,-0.5000000000000004,56.53798791666679,27.76992958333335,0,0,1.0098032745804768,0.1371652891666667,0.2779180111852317,0.1026771686458333,0.66809595,-0.1216811919500389,3.0982037004919003,1,Meghalaya,West Jaintia Hills
Meghalaya_West Khasi Hills,0.4941688878558731,0.076658651783201,-0.0902040626945865,0.0014141645130634,0.4954139735416666,0.1310144791666658,0.0473697868928617,0.7912444642631774,-0.0685956576186677,0.0143469876865729,0.3894474040625,0.0420981369976139,0.0647223958333569,0.0535406321449866,1.0243439542901176,0.1978254612693035,-0.0895544456943752,0.0170398228451737,0.0562637385700772,0.0514031250000215,0.315739536626192,0.6466259966041257,11.339029583333344,-0.8660254037844385,-0.5000000000000004,59.808880000000045,30.93580916666673,0,0,1.2400209841795964,0.1426948004166666,0.2880314404467747,0.1059665694791666,0.814258,-0.1162189093405604,2.6704168414147813,1,Meghalaya,West Khasi Hills
Mizoram_Aizawl,0.333252670369499,0.0308543648602385,-0.1055640405975281,0.0016574231248556,0.407642925625,-0.4588094791666748,0.0478204169746943,0.5114503995777429,-0.081995469071747,0.0132119026886824,0.3170082996875,0.045487827606257,-1.300233229166679,0.4731824054856912,0.9414784410580213,0.0885340020540941,-0.0887684315021032,0.0130491498460402,0.0438104752335278,-1.5372044791666752,0.2717144018774894,0.6910083583397401,10.134133333333295,-0.4999999999999997,-0.8660254037844388,60.387993750000135,34.756900833333475,0,0,1.812476427036528,0.1864870087499999,0.4574763770622958,0.0906346259374999,0.99687064,-0.0844238037533834,2.0507650039289973,1,Mizoram,Aizawl
Mizoram_Champhai,0.2672076307014018,0.030727775162422,-0.093904927484497,0.0033814816138483,0.400838255625,-0.7044876041666868,0.0160314667907515,0.4282637842266122,-0.0771577068723368,0.0117198026163508,0.3102876551041666,0.046354916836664,-1.5662387499999966,0.4875483319311438,0.9641928861492928,0.0612163735273203,-0.0749790733898407,0.0092227892497798,0.0360804066551189,-1.8818685416666483,0.316571049376597,0.7095043388833944,9.809685000000002,-0.4999999999999997,-0.8660254037844388,50.76839458333348,25.42440625000006,0,0,2.1902538828178533,0.19776095,0.4933684527981111,0.0905506005208333,0.9733889,-0.0815672049946399,1.9247334039440624,1,Mizoram,Champhai
Mizoram_Hnahthial,0.3305171776300994,0.041209560155459,-0.1004540927339499,0.0023603231471752,0.4063519827083333,-0.5748432291666603,0.0476296522018413,0.5184497536665077,-0.0837014894799115,0.0123349693225376,0.3037972039583333,0.053763572593767,-1.3581833333333293,0.4681994425716166,1.0187002411748065,0.0821514630733158,-0.0799014292060746,0.0111656362403874,0.046681141957166,-1.7106408333333292,0.3409843971160325,0.700130271231124,9.606156666666664,0.4999999999999999,-0.8660254037844387,56.96529583333347,33.43827083333343,0,0,2.3744239018552533,0.2193224233333334,0.5397350884608729,0.10255477875,0.9999986,-0.0777983126476787,1.7683631738678292,8,Mizoram,Hnahthial
Mizoram_Khawzawl,0.2897306394928212,0.0337075470829426,-0.0970522496621317,0.0027635410769921,0.4049324669791666,-0.6481127083333291,0.026551864010308,0.4743704124491527,-0.079454895298113,0.0117856368259788,0.3168472060416666,0.044435635232491,-1.5263456249999905,0.4779448454089604,0.940068457348498,0.0754997629615558,-0.0814173127776787,0.0109008351669006,0.040022926891561,-1.8099343749999972,0.2997131253557398,0.6913885357512042,9.995600000000024,-0.4999999999999997,-0.8660254037844388,52.84125625000013,27.25897666666674,0,0,1.998056064333396,0.1872420937499999,0.4624032623188828,0.0880852609374999,0.9919766,-0.0898593834534249,1.9667446743263124,1,Mizoram,Khawzawl
Mizoram_Kolasib,0.3292469013103982,0.026051701986975,-0.1089447441748536,0.0014588630218163,0.4066084263541666,-0.3407962500000252,0.0501555885859807,0.5116421037291634,-0.0795019233082711,0.014792861463859,0.3110233580208333,0.0455426392191758,-1.1382578124999867,0.4418981110558339,0.9837277341336784,0.1026669507948458,-0.0911376083361876,0.0152440151598879,0.0479939996522617,-1.235337187500008,0.2549823952004671,0.6716879677101004,10.474929583333337,-0.4999999999999997,-0.8660254037844388,67.6377341666668,41.24659500000013,0,0,1.639528649983213,0.1824434933333334,0.4486958004515635,0.0955850683333332,0.98303306,-0.082014651751207,2.2913601784678703,1,Mizoram,Kolasib
Mizoram_Lawngtlai,0.3396492232180511,0.0476409370118776,-0.1074722710133451,0.0023683715271602,0.4029588794791666,-0.5033028124999959,0.0535223009362828,0.4782847657667842,-0.0884912069135073,0.014142490976054,0.2848745398958333,0.0625462623049104,-1.1706982291666606,0.4371604618728955,1.1301549500027144,0.0749434850340027,-0.0728676782297648,0.0122649955376482,0.0499316817430252,-1.4584377083333635,0.4114906456852845,0.7168688936382466,9.723737083333331,0.8660254037844387,-0.4999999999999998,61.49233833333341,40.11417791666673,0,0,2.696147383471922,0.2499043325,0.6201732862246565,0.1180843395833333,0.99984604,-0.0456839538572657,1.6890436444756929,8,Mizoram,Lawngtlai
Mizoram_Lunglei,0.3320549467850165,0.0431607304742181,-0.108461377598966,0.0024980847465683,0.4051128122916667,-0.4249298958333298,0.0502886205549892,0.4767126609983247,-0.0869938649314765,0.0138384550825676,0.2951626492708333,0.0565483204692323,-1.004771770833301,0.3642551685020981,1.0818877730730982,0.0827148364357222,-0.0802263837540521,0.0120515219887609,0.0489383536939325,-1.3269309375000091,0.3242070920470523,0.7033671687236311,9.977541666666696,0.4999999999999999,-0.8660254037844387,63.26474375000015,39.86155458333337,0,0,2.2522899568277643,0.2322429766666667,0.5732797621307028,0.1099501630208333,0.99681276,-0.0606684394809506,1.8315701668585884,8,Mizoram,Lunglei
Mizoram_Mamit,0.2874043545064826,0.018480783092802,-0.1088521554750816,0.0020871242583672,0.40409474,-0.3792379166666677,0.0506028162772553,0.4257768158763105,-0.0830933247561914,0.0142941155537145,0.310970343125,0.0469190931447541,-1.1646177083333242,0.4653454875289656,0.9512186899755086,0.1002106502279502,-0.0912655666931337,0.0140803793920894,0.0459918057126786,-1.285934583333301,0.2540809748465861,0.6446822800209562,9.997769583333309,1.2246467991473532e-16,-1.0,65.83066625000009,40.94473833333342,0,0,1.7357009064083715,0.1788282441666667,0.4425403908169324,0.093124396875,0.9976602,-0.0610530063566823,2.188897407297018,1,Mizoram,Mamit
Mizoram_Saiha,0.3865068402374163,0.0536184492787097,-0.1020441026873109,0.0023502702036572,0.4072074655208333,-0.5608586458333207,0.041198825957486,0.5776724273389096,-0.0897434858561608,0.0124711683708112,0.2886862980208333,0.0628546787522443,-1.2878131250000138,0.4636144288090063,1.2027415672748176,0.076186498190149,-0.08023360666751,0.0106812916004321,0.0491018439520332,-1.6642473958333284,0.4762687172126895,0.7310458421946974,9.326891666666596,0.8660254037844387,-0.4999999999999998,55.402387083333394,34.57941916666675,0,0,2.735533707877728,0.2422445266666666,0.594892154928513,0.1185211675,0.99558365,-0.0921781049762531,1.6225758557046372,8,Mizoram,Saiha
Mizoram_Saitual,0.3290776409072956,0.0348101758125887,-0.1025100457045481,0.0013321199100815,0.4074298452083332,-0.5836445833333386,0.0378767193126047,0.5223854498131121,-0.0801400111207233,0.0128036288521033,0.3198011133333333,0.0442655177926804,-1.4753377083333277,0.4857002797885414,0.938209353804476,0.0801373081099635,-0.0862042853502012,0.0129367767088051,0.0408793955609395,-1.730038020833348,0.2892333408484725,0.6999681534541687,10.126736250000022,-0.4999999999999997,-0.8660254037844388,55.74563375000014,29.735005416666752,0,0,1.8607941744876275,0.1836920870833333,0.4508557466854325,0.0876287318749999,0.99601364,-0.094254984679857,2.0416810485880967,1,Mizoram,Saitual
Mizoram_Serchhip,0.3147275806986727,0.0412567691144986,-0.0991140695793243,0.0028679905343791,0.407197036875,-0.582312604166674,0.0320369028648211,0.506640432068412,-0.0816136420447339,0.0122293268325605,0.3130622072916666,0.0478402041121455,-1.4512743749999828,0.4708078151204647,0.9599011608805644,0.0854299558818448,-0.0821539179184279,0.0114475551974833,0.0444018715159066,-1.7271379166666492,0.2982355470512966,0.688181308167343,9.782421250000027,1.2246467991473532e-16,-1.0,55.3656512500001,30.73088541666675,0,0,2.062520261102588,0.1964275083333334,0.4823893362309315,0.0941348295833334,0.9998954,-0.0814557161630034,1.8979013447393056,1,Mizoram,Serchhip
Nagaland_Chumoukedima,0.3793696485615024,0.0420360251545045,-0.1005074876447905,0.0026125185379165,0.4835701781249999,-0.0415411458333068,0.046411012838599,0.6576423831335472,-0.066061630064117,0.0134125725738857,0.3991161232291666,0.0362465201441357,-0.0044724999999772,0.0629844428701557,0.9075880816344022,0.1353393119702559,-0.0901586065592709,0.0165876211539625,0.0353770619942308,0.0399353125000061,0.3321342975244321,0.6575372619714072,12.280246250000005,-0.4999999999999997,-0.8660254037844388,63.786405,30.79020416666674,0,0,0.9504412964754122,0.1313131116666667,0.2715492344375361,0.0844540548958333,0.80143815,-0.1026122048563352,3.357382646011866,1,Nagaland,Chumoukedima
Nagaland_Kiphire,0.3809397950390121,0.0782979544013208,-0.085350421136051,0.0035263647861628,0.4708009248958333,0.116346145833333,0.0392262939284437,0.6770239754976067,-0.0624494360381503,0.0116578882238574,0.3707183288541666,0.0396968239095548,-0.5121477083333303,0.174757741018695,0.9063985112038232,0.0995854946248375,-0.0745645348821804,0.0113093564073162,0.030516408766364,-0.328447291666663,0.3238727528119357,0.712073096195729,10.782854166666652,-0.8660254037844385,-0.5000000000000004,47.44675666666677,18.098308750000115,0,0,1.520873960793586,0.15273746625,0.3244204889440135,0.1000825960416666,0.815938,-0.0926794234117664,2.5687301238429114,1,Nagaland,Kiphire
Nagaland_Kohima,0.431728571895898,0.0562919683500722,-0.096828587935306,0.0010898094112246,0.4905087948958333,0.0187855208333189,0.0288752476831855,0.7241602436806577,-0.0671569582773371,0.0132244103175051,0.409267084375,0.0365632915892645,-0.1264770833333273,0.0870960708637226,0.8824223381990739,0.1666128987077778,-0.0918824057638023,0.0175336781628425,0.0352899573541856,-0.0599000000000273,0.3895667033891733,0.6412955384740332,11.77972166666666,-0.4999999999999997,-0.8660254037844388,54.11648333333346,22.3776758333334,0,0,0.7669314360002664,0.1160211412499999,0.2365322344008913,0.0812417105208333,0.8075085999999999,-0.1042300067737259,3.752135532892566,1,Nagaland,Kohima
Nagaland_Longleng,0.4629401918209623,0.0663582957940013,-0.0958046898401031,0.0020983372696697,0.4916975273958333,-0.0095718749999917,0.0404377744726214,0.7842678135819423,-0.0630416643931917,0.0146523674357533,0.4089457879166667,0.0344284003883775,-0.4505971875000227,0.1732495184873805,0.8506376602707051,0.1514085045164392,-0.0869983378070172,0.0177070810169829,0.0309249218314363,-0.2288802083333365,0.2661535543135679,0.6804132054273007,11.963350416666684,-0.8660254037844385,-0.5000000000000004,61.98403291666676,29.931635833333477,0,0,0.6394401744532496,0.1182222870833332,0.240437017671151,0.0827517394791666,0.8603841,-0.1456016919182798,4.8392844669432575,1,Nagaland,Longleng
Nagaland_Mokokchung,0.4437484145746566,0.0516941907000763,-0.0982357505636172,0.0022139842961672,0.4940369734374999,-0.080854791666681,0.0348660985410539,0.7483572015714062,-0.06342903285622,0.0151059467554679,0.4115187433333333,0.03631061846232,-0.4558682291666684,0.1387966179744435,0.835070914438319,0.1742889267655603,-0.0888560685052652,0.0185855722800024,0.0330559850144828,-0.2292876041666858,0.2711757101223753,0.6443963503084646,12.065451250000024,-0.8660254037844385,-0.5000000000000004,64.2838991666668,32.18550333333343,0,0,0.6136264191337493,0.1187045479166667,0.2402746237608953,0.0825182301041666,0.8856565,-0.1121550594441883,5.044163077332574,1,Nagaland,Mokokchung
Nagaland_Mon,0.4512943583443605,0.0696959137955105,-0.0952806668065022,0.0022466154144311,0.486307575,0.0593169791666383,0.0410846137904655,0.751660389582086,-0.0638339040233403,0.0150590089651887,0.3966757211458333,0.0374388069534525,-0.386139374999999,0.1714228665121465,0.867758048075088,0.1542291217125844,-0.0866916859716486,0.0179605795155882,0.0320065227696681,-0.1457716666666755,0.2690410253946105,0.6749405586480138,11.849693750000029,-0.8660254037844385,-0.5000000000000004,60.51912833333347,28.7056995833334,0,0,0.6902071225895176,0.1285180866666667,0.2642732568306523,0.0896318538541666,0.95471716,-0.119279902694151,4.614883892226439,1,Nagaland,Mon
Nagaland_Noklak,0.5106993147734707,0.0906792604134535,-0.0822973920997658,0.0028241178627914,0.4928341707291666,0.246459270833327,0.0181741223385466,0.7535399970365129,-0.0613223518739686,0.0113255913990912,0.3970675472916666,0.0427862009337658,-0.3633803124999986,0.1918642741841042,0.956843811394718,0.1439863155883357,-0.0771145790228425,0.0132746996132186,0.0348827452804625,-0.1717620833333342,0.4037858840608007,0.7025096377932607,11.15219374999998,-0.8660254037844385,-0.5000000000000004,43.3984495833335,13.25349416666677,0,0,1.5326220748823969,0.1376660666666666,0.2793354739647709,0.0957666234375,0.8596715,-0.0571785272069496,2.29692820844502,1,Nagaland,Noklak
Nagaland_Peren,0.3609634526753021,0.0378430164945261,-0.1067536836829578,0.0019907920307592,0.47203254125,-0.3127462500000035,0.0405309160227861,0.6379942743734609,-0.0718426451312551,0.0142585241562905,0.3863143219791666,0.0384267525782636,-0.4618894791666577,0.1364058875199948,0.9513638371214084,0.1544334507804401,-0.0953110735281369,0.0199809639960783,0.0424457753852936,-0.5559119791666802,0.3190808476372149,0.6243131258032767,11.89782416666668,-0.4999999999999997,-0.8660254037844388,59.14287500000012,27.51774541666674,0,0,1.0411428060729897,0.1273761983333333,0.269846222881214,0.0857182192708333,0.9230046,-0.1117374892878852,2.951555321889159,1,Nagaland,Peren
Nagaland_Phek,0.3370951929876657,0.0596936608593117,-0.0900665090496961,0.0018610704550454,0.4737532941666665,0.0268313541666884,0.045763061187129,0.6518307972857587,-0.0659340379837278,0.011631036375828,0.3978397596875,0.0296463221640289,-0.8563503125000267,0.2561862545518507,0.7200080257929953,0.1250648666949321,-0.0833796550286933,0.0134190731168797,0.0276126062752441,-0.5312529166666593,0.3599039502805654,0.6394265710353737,10.824805416666608,-0.8660254037844385,-0.5000000000000004,50.40172958333335,21.185716250000155,0,0,1.166384684537325,0.1142544308333333,0.2411686256120017,0.0759135344791665,0.94139767,-0.1059044980161491,3.157143616278419,1,Nagaland,Phek
Nagaland_Shamator,0.4414726116131835,0.0849530578275381,-0.083129064606813,0.0027054360723366,0.4933116443749999,0.2019075000000185,0.0157723990993822,0.7094083990826038,-0.0602590879813456,0.0117560858793685,0.3935247827083333,0.0437201858590622,-0.4818570833333666,0.2150309140543246,1.0125133171099243,0.1218097701203076,-0.0750708755028122,0.0135077861349468,0.0358144465919119,-0.271662291666658,0.3061831312030323,0.7114209094368578,11.161234166666643,-0.8660254037844385,-0.5000000000000004,43.26993875000005,13.052352916666734,0,0,1.4544671364753554,0.1425919324999999,0.2890504088559604,0.0997868616666666,0.9493408,-0.0614490837159367,2.433324882263178,1,Nagaland,Shamator
Nagaland_Tseminyu,0.3414098740759073,0.0478555372666687,-0.0951053363120687,0.0019328839680216,0.4855910129166666,-0.1123936458333361,0.0120398207112248,0.6103401561598952,-0.0632229073708003,0.0133917682366484,0.3934230045833333,0.037506258392441,-0.3568330208333634,0.1054016194042411,0.8973626486852188,0.1041675406281682,-0.0813498499192063,0.0146529732981591,0.0308276822570491,-0.1994312500000177,0.2809732905737319,0.6862776482871324,11.84009958333337,-0.4999999999999997,-0.8660254037844388,59.89645958333347,28.025945416666843,0,0,0.9248287921084573,0.1327789404166667,0.2734378044172189,0.0921680083333332,0.75829464,-0.092123873951855,3.450802056598175,1,Nagaland,Tseminyu
Nagaland_Tuensang,0.4141758813833197,0.0686951451408807,-0.0881392597123824,0.0019562041874755,0.4943412838541666,-0.0075842708333198,0.0105674889819343,0.7326096842198915,-0.0617352265023024,0.0124529831654708,0.4098461368749999,0.0355397769411934,-0.5284367708333519,0.1622830314383656,0.8347264051487411,0.138469696652161,-0.0809871787156831,0.0149370015371308,0.0295800690957403,-0.3750312499999779,0.3078960601140512,0.6726515845551704,11.477567499999964,-0.8660254037844385,-0.5000000000000004,49.89963583333338,18.815332083333487,0,0,0.9453712418972868,0.1211041008333334,0.2449807547715552,0.0844951469791667,0.9548584,-0.1075457239762395,3.372402885439564,1,Nagaland,Tuensang
Nagaland_Wokha,0.3299327165780899,0.0420954489338076,-0.0960241998642837,0.0030871340919702,0.4823279664583333,-0.1836243749999937,0.0234891811763099,0.5845618563333006,-0.06154056836264,0.0141901189873142,0.3875242488541666,0.0376559892745596,-0.4929446874999854,0.1087075963663987,0.9048777948480152,0.1096930729512071,-0.0798510427921427,0.0140583476155951,0.0282983907302211,-0.2365848958333174,0.2565655627954888,0.6761007863072651,12.10441874999998,-0.8660254037844385,-0.5000000000000004,66.04589208333346,33.755081250000046,0,0,0.8132132822257261,0.133859605,0.277528184780394,0.0948037176041666,0.75279915,-0.0710762528944433,4.204258368447949,1,Nagaland,Wokha
Nagaland_Zunheboto,0.3592870941987105,0.0507901086869993,-0.0912992937034383,0.0011679337519806,0.4907031881249999,-0.1363464583333211,0.0157758005896648,0.6927948646123469,-0.0635111353985848,0.0127306471026942,0.4167802360416666,0.0316309524502621,-0.7560248958333347,0.1883022138230713,0.764093665047177,0.1465068538545892,-0.0845552151028337,0.0160330036783171,0.0293376873958096,-0.502645729166673,0.3242457558644281,0.6266108048945215,11.444050833333336,-0.8660254037844385,-0.5000000000000004,54.26658166666675,23.58633083333342,0,0,0.829385995373699,0.1065944295833332,0.2172279132537035,0.0739229520833332,0.98599,-0.1102579502648102,3.9159856467016856,1,Nagaland,Zunheboto
Odisha_Anugul,0.3102138368509864,0.0630196641780657,-0.1020491025337832,0.0025155900392926,0.3797200210416666,0.6980217708333214,0.2049963809761643,0.3979595817939387,-0.0731176054662985,0.0208541710073361,0.22943285796875,0.0616061300827577,0.3172218750000013,0.0845511449305779,1.0174567482214312,0.0263661863109292,-0.0790075087024887,0.0206234445368431,0.0129310149885925,1.0455507291666493,0.1860878869107683,0.8325032502145926,10.907817083333327,0.4999999999999999,-0.8660254037844387,72.47699000000011,51.86870333333343,3,0,2.8818506619214035,0.2489445466666666,0.6556002656476992,0.1502871630729166,0.50547016,-0.0800724871163475,2.222602627686386,14,Odisha,Anugul
Odisha_Balangir,0.3303505363728617,0.0722546435827937,-0.1014272314666109,0.0033621512892745,0.3772504421875,0.7071850000000097,0.2532506915538087,0.3861843383617552,-0.0686431754669076,0.0222026219856009,0.2179162055208333,0.0579070582115346,0.400849375000007,0.1169062081141067,1.1120389921535254,0.0174722993387986,-0.0599724215426248,0.0094704823757306,0.0039930675360141,0.938663229166636,0.2252662691740473,0.8723862070649496,12.981994583333346,0.4999999999999999,-0.8660254037844387,73.4866816666667,52.69386375000005,3,0,4.561535421230719,0.2574926904166666,0.6825510632236406,0.1593342366666666,0.3822705099999999,0.006320990068273,1.9280499120645929,4,Odisha,Balangir
Odisha_Baleshwar,0.2938285442602742,0.0412520907118427,-0.1124203811632468,0.0016592750021925,0.3107361544791666,0.9056942708333224,0.1036740286826612,0.2578131679814663,-0.0831635642874364,0.0197128349833898,0.1928125926979166,0.0577936866451606,1.0878797916666656,0.1127717579417747,0.6117429624647356,0.0412443655829216,-0.0845365659721815,0.0195076860998908,0.0165698759052045,1.3534978124999952,0.14925886086866,0.7553832579331519,10.718635000000065,0.4999999999999999,-0.8660254037844387,75.74386791666683,51.64956208333342,3,0,1.4702383109650676,0.2047328728749999,0.6588640231393683,0.1179235617812499,0.10851214,0.0220445971474728,3.228464047685378,14,Odisha,Baleshwar
Odisha_Bargarh,0.3338495795420991,0.0724331314371283,-0.1016570727588258,0.0029983791351202,0.4056147273958333,0.7239496874999958,0.2629092539712417,0.4220302298069103,-0.0655959090254326,0.0227956925753376,0.2478265501041666,0.0508664769071587,0.3687970833333338,0.082754375248348,1.1524053449490816,0.0176601541958143,-0.0602833302958362,0.0109807604298793,0.0030252057530825,0.9347359375000082,0.1882661742515028,0.8781923623946641,13.151082083333336,0.4999999999999999,-0.8660254037844387,74.16711250000009,52.8847437500001,3,0,4.733046114138943,0.2401610254166666,0.5920914828674282,0.1577881772916667,0.4463871,-0.0205652098726564,1.8918730628158529,4,Odisha,Bargarh
Odisha_Bhadrak,0.2888077785998272,0.0396037067098737,-0.115066960575253,0.0019978276800315,0.35066447,0.8475958333333438,0.187088389736552,0.3313588418956049,-0.0804944499614065,0.0219297832827376,0.2024709466354166,0.0737854123096267,1.0512233333333398,0.2316116814473959,0.7822697793372573,0.0401460020884413,-0.0858108273666098,0.0204331257122599,0.0165705543695022,1.9421459375000156,0.2135674402049851,0.7569880952326161,10.253536666666662,0.4999999999999999,-0.8660254037844387,76.37645000000009,54.07286083333344,3,0,1.4607771672885106,0.2595961704583334,0.7402978991807564,0.1481935233645833,0.12960654,-0.068857795193748,3.256431944303897,14,Odisha,Bhadrak
Odisha_Boudh,0.313760287957848,0.0683188565372826,-0.0995563759376332,0.0019897578419843,0.39346610375,0.667299895833338,0.2303501215854697,0.3964178104125538,-0.0684724271759477,0.0219729696291619,0.2445577658333333,0.0604387697713561,0.271769583333338,0.1012808341136886,0.8424130292602255,0.0218250024848433,-0.063576655081609,0.0147857599011441,0.0088201420597687,0.943264895833309,0.1620621178784573,0.8438544278987201,11.772077083333327,0.4999999999999999,-0.8660254037844387,71.7950479166667,51.80664500000012,3,0,3.865173389500189,0.2483824579166667,0.6312677395826799,0.1489083379166667,0.6841479,-0.0193178360836785,2.026522836316204,4,Odisha,Boudh
Odisha_Cuttack,0.3185174303507664,0.0637295004884354,-0.1052466024824145,0.0014274508297268,0.3823813642708333,0.6678384375000093,0.1778375645372374,0.3993373499872765,-0.0763710417219649,0.0202560774159057,0.2437243971354166,0.0682864428144494,0.5822803124999893,0.0768287636455036,0.8625445618678238,0.0334798271025201,-0.0851808899630364,0.0203062414070147,0.0159311276297179,1.3095089583333248,0.19222700110652,0.7951974929412173,9.839630416666694,0.4999999999999999,-0.8660254037844387,74.8838550000001,54.039931666666746,3,0,1.6583654175292386,0.2437446970833333,0.6374387453429704,0.1386569671354166,0.33508986,-0.0654155776581547,3.0107611237857514,14,Odisha,Cuttack
Odisha_Deogarh,0.3338569051896532,0.0641757422410866,-0.1066715106959842,0.0036360013393646,0.3788344717708333,0.8073082291666651,0.1794406432557226,0.4156617617353215,-0.0786125298327532,0.0211410457083874,0.2239210406249999,0.0628278850429473,0.3720980208333202,0.1447062261883986,1.048819275061205,0.0317896715849053,-0.09142991697081,0.0207681515226349,0.0107920818889955,0.7986242708333151,0.1611906647429568,0.8346173256005956,11.24026541666666,0.4999999999999999,-0.8660254037844387,71.9150333333335,50.2741495833335,2,0,3.005049598422989,0.2467027122916666,0.6512150574325333,0.1549134311458333,0.3708438600000001,-0.1074259863914924,2.142553970191592,14,Odisha,Deogarh
Odisha_Dhenkanal,0.2996073528775013,0.0574216672000814,-0.101436883334827,0.0025779781340567,0.3800528924999999,0.6475902083333267,0.1813797275257946,0.3919035721398821,-0.0701271755618411,0.0211923170059629,0.2300940703124999,0.061842330603132,0.482692500000013,0.0389362604526727,1.0438101032404958,0.0341329188988243,-0.0825305171626192,0.0239677863842938,0.0175020921385483,1.1798334375000223,0.1948252579180549,0.799382879867048,10.216623333333304,0.4999999999999999,-0.8660254037844387,73.8740483333334,53.07198625000007,3,0,2.138062271287521,0.2397243279166667,0.6307656977421023,0.1499588221874999,0.4204934199999999,-0.0698537359728699,2.6056764158863253,14,Odisha,Dhenkanal
Odisha_Gajapati,0.3164393735690585,0.0543146601066744,-0.0996276468043408,0.0029807586073226,0.3801787931249999,0.7356675000000195,0.1447963915724896,0.4259636670043009,-0.0790220989535251,0.0174472017051111,0.2454820507916666,0.0735960496085644,0.6027948958333127,0.1021548475475527,0.8176885296885922,0.0410082290397799,-0.0857173828820425,0.0218793811055384,0.027909852675938,1.2491304166666453,0.2054886518515817,0.7597737840643222,9.321158333333358,0.4999999999999999,-0.8660254037844387,66.5830308333334,47.95336708333343,0,0,1.942035347509116,0.2542552697916667,0.6687781496220107,0.1346967423333333,0.4090258199999999,-0.0607115223154479,2.5503236622489407,14,Odisha,Gajapati
Odisha_Ganjam,0.2946449507920381,0.0521973594553036,-0.0981141208564318,0.0005683566306649,0.3286142972916666,0.6148173958333416,0.1284819265646546,0.3504348657519521,-0.0794282498475997,0.0163420977345862,0.2169973956145833,0.0614878964253146,0.6684781249999787,0.0921705349721792,0.6175473443821139,0.0319467211220398,-0.0815837419771316,0.0160086322738201,0.0149639379087889,1.023866145833324,0.1717050444332805,0.7621144388893123,9.55274291666666,0.4999999999999999,-0.8660254037844387,71.88809250000008,51.51382708333347,1,0,1.596166877954625,0.2153948707916667,0.6554640883457659,0.1116169016770832,0.45053017,-0.0206779886587432,3.118863296573458,14,Odisha,Ganjam
Odisha_Jagatsinghapur,0.3294680115310863,0.063072671077894,-0.1175312215442923,0.0023784148678113,0.3504961384375,0.7291356249999836,0.1493538705097415,0.3664726327618579,-0.090273458425751,0.0190695802578654,0.2298762717187499,0.069332634979259,0.9737392708333346,0.1332591482242361,0.797554612809344,0.030550030746274,-0.0903063647929229,0.0155747019294283,0.0123149118916724,1.5226622916666628,0.2349725686293245,0.7817868043135836,9.011349166666662,0.4999999999999999,-0.8660254037844387,76.12295041666675,55.51858250000015,2,0,0.9658137391127476,0.2336690219166667,0.6666807313722637,0.12061986671875,0.2549903,-0.0738532368234248,4.191089063308692,14,Odisha,Jagatsinghapur
Odisha_Jajapur,0.2986803288076771,0.0481793276781305,-0.1065031504210006,0.0016407741101849,0.382797925,0.636631666666645,0.1553077820535987,0.3663788810501329,-0.0756349542934912,0.0211566431441329,0.2381546549374999,0.0697324902169889,0.6807865624999749,0.1005742818901689,0.8772529572285865,0.0384145493108859,-0.0884985995871828,0.0221020377405394,0.0190962195262398,1.2119931249999922,0.1832427286878737,0.777681899252128,10.356236249999938,0.4999999999999999,-0.8660254037844387,75.36438583333347,53.07718166666683,3,0,1.7524464701634754,0.2466141116666667,0.6442409834553485,0.1446432700625,0.24302994,-0.071042850883198,2.9112400597673096,14,Odisha,Jajapur
