location,tp_kharif_mean,tp_kharif_std,e_kharif_mean,e_kharif_std,swvl1_kharif_mean,soil_air_diff_kharif_mean,soil_air_diff_kharif_std,runoff_ratio_kharif_mean,e_rabi_mean,e_rabi_std,swvl1_rabi_mean,swvl1_rabi_std,soil_air_diff_rabi_mean,soil_air_diff_rabi_std,runoff_ratio_rabi_mean,tp_zaid_mean,e_zaid_mean,e_zaid_std,swvl1_zaid_std,soil_air_diff_zaid_mean,runoff_ratio_zaid_mean,tp_kharif_fraction,t2m_amplitude,t2m_peak_sin,t2m_peak_cos,GDD_kharif,GDD_rabi,heat_months_30C,heat_months_35C,humidity_variability,swvl1_amplitude,swvl1_stability,soil_moisture_seasonality,cvh,water_retention_index,humidity_stress_index
Telangana_Adilabad,0.24735511044127625,0.06293125882437621,-0.09783847517246606,0.009679980060189945,0.363874360625,0.6509644791666602,0.3740205933848867,0.2491099471245582,-0.06996344355805673,0.02309010649933511,0.22126048510416663,0.05607641368583336,0.19918406250000942,0.1263856399217031,0.7107458558149307,0.01355910243723835,-0.057454327559147006,0.005987084315521878,0.004131623160676502,0.8771024999999781,0.1360089959958738,0.8680842099390617,12.75123124999999,0.49999999999999994,-0.8660254037844387,71.45712041666673,54.5751329166668,3,0,4.889486129060378,0.2375099033333333,0.6527250310392305,0.14261387552083338,0.5756125,-0.03963895719985033,2.0317841601331943
Telangana_Bhadradri Kothagudem,0.2712087214628505,0.050234765016300253,-0.0999453365026662,0.0037575078088154215,0.4018213,0.5486267708333514,0.22638084086225507,0.34481012365484764,-0.0732295379275455,0.01994317649967938,0.27973297531249997,0.05988988069952549,0.3294963541666789,0.10037621868484811,0.7318846268513319,0.019998818922886026,-0.06357369923110423,0.009782135109434561,0.00970904878074158,1.0855018750000198,0.26209663792999965,0.8146676240016464,9.5387025,0.49999999999999994,-0.8660254037844387,74.6297908333334,60.716415416666734,3,0,2.426271857790611,0.22472849083333327,0.5592747095122466,0.12208832468750003,0.780409,-0.055964974981640325,2.841417618100153
Telangana_Hanumakonda,0.23170017781376365,0.05741973624625758,-0.10178210683322193,0.007502022513957961,0.33708072749999995,0.5160785416666869,0.2566313783450123,0.2126190607076676,-0.07290518644731482,0.019878894984802876,0.21553624270833327,0.059947443959578794,0.5916942708333437,0.03843873219727242,0.3677371122040791,0.015633313681443325,-0.06825123816573363,0.007479770667681276,0.0016790015412605312,0.9604025000000007,0.12005016179476721,0.8277665806823359,11.197223749999978,0.49999999999999994,-0.8660254037844387,74.13643458333337,56.95702583333343,3,0,3.1752195135309464,0.2210708499999999,0.6558394828431713,0.12154448479166668,0.5809651,-0.0805355180394568,2.5831057768860517
Telangana_Hyderabad,0.16422087939281477,0.03403592986754852,-0.08935714710969467,0.008788698906142171,0.3097076420833333,0.8739622916666576,0.3248340954246958,0.09754992204198112,-0.06072418861246345,0.021192197329624556,0.1948342079166666,0.05544848843124097,1.2139598958333124,0.16537088869457856,0.08034316794708286,0.014752836970880324,-0.05820368490337075,0.008567262920103326,0.003575749137468694,1.6247016666666525,0.026002800837447562,0.7825014642283087,10.248409583333341,0.49999999999999994,-0.8660254037844387,66.6243458333334,52.92504708333348,2,0,3.6842852678510436,0.1950495958333334,0.6297861897151742,0.11487343416666668,0.19900125,-0.09001406070028928,2.372825423823295
Telangana_Jagitial,0.21602156284643564,0.05035131639912398,-0.10090209829407579,0.009083394825561426,0.4147809235416667,0.5206195833332998,0.33911887717945044,0.18006258171322576,-0.06834516080076952,0.021292487929868834,0.29209965479166666,0.046467514116428625,0.4422055208333404,0.05663442543611174,0.6232151671084862,0.0135572292608334,-0.06640202875375198,0.008911025352450233,0.0034119275349322868,0.9157064583333465,0.12883875691165553,0.8523088374711183,11.94284666666664,0.49999999999999994,-0.8660254037844387,73.30621666666684,56.678540416666806,3,0,4.043636704362961,0.1917398133333334,0.46226767541799024,0.12268126875000002,0.3405050600000001,-0.10981222304838856,2.2920777850047127
Telangana_Jangoan,0.20478438363291687,0.04891446183020532,-0.1003778890905474,0.0077356522984724585,0.3257869708333333,0.5210319791666507,0.24822912961800514,0.15755558846325252,-0.06953555151630997,0.020134552848607486,0.21025288204166662,0.05889144640856077,0.7860259374999856,0.059170249977589934,0.21059184637064474,0.015182101212301801,-0.06882321728213953,0.009006343887764306,0.0015747555246760103,1.0623138541667032,0.083824160562868,0.807502759033931,10.744745833333297,0.49999999999999994,-0.8660254037844387,72.97906208333347,56.047983333333434,3,0,2.9054643263535347,0.2108564152083333,0.6472217555815134,0.11553408879166668,0.4954042999999999,-0.09893845422644687,2.795852262243493
Telangana_Jayashankar Bhupalapally,0.2768161812782637,0.06608290217645559,-0.10081357111145424,0.006828436375639896,0.40240359781249996,0.530157916666667,0.28084539445508677,0.34180959246152715,-0.07402858531713707,0.01982126592552973,0.27605256041666665,0.05142645812546102,0.3815025000000105,0.05384684385093019,0.7040196099324697,0.014723965561859152,-0.06824602764269598,0.0059833854103736855,0.0027507135421838513,0.8138113541666883,0.19999851433453603,0.859895576490602,11.450680416666671,0.49999999999999994,-0.8660254037844387,75.70975125000007,59.315094583333405,3,0,3.388124169425195,0.21104796875,0.5244683941626632,0.1263510373958333,0.6681151,-0.09693327495286852,2.4192308737163546
Telangana_Jogulamba Gadwal,0.14495296034753355,0.022674744752225078,-0.08850304326188042,0.007864959853569569,0.4035519095833333,1.1164122916666628,0.3358005411645154,0.05593890491268212,-0.05357125936340398,0.02145806750997552,0.30503960645833333,0.04395650149988159,1.8857869791666815,0.22476418606574575,0.11277238524632974,0.013031826582390073,-0.05616894623077912,0.008386358833577644,0.010196824801213436,2.3024781250000075,0.058894435091263166,0.7521499596459726,8.720921250000004,0.49999999999999994,-0.8660254037844387,73.05733375000011,62.108778750000056,3,0,3.373459640625018,0.16827090583333332,0.4169746241743045,0.09851230312499998,0.0033103541999999,-0.08460814540061445,2.8461195944994553
Telangana_Kamareddy,0.20382642657932584,0.04004644518356541,-0.09210827803326531,0.007180476800849065,0.3975128225,0.6080582291666587,0.292364569791843,0.20399499596810078,-0.06449127423547897,0.01814614003392928,0.2777847158333333,0.05112913571115014,0.5080674999999957,0.016571217483094078,0.7301619814226497,0.01366731630442895,-0.061121242963660324,0.006294284404290635,0.0028829882508614496,0.8077981249999908,0.19259931900703128,0.8373227863902402,11.232428333333303,0.49999999999999994,-0.8660254037844387,69.11862250000013,54.32285958333341,2,0,3.98109783335175,0.19971308,0.5024066362035403,0.11972810666666667,0.667342,-0.0983961095947814,2.3010792863907286
Telangana_Karimnagar,0.22093842730100724,0.05150766148892853,-0.10442163791352252,0.009878605359999237,0.3414471955208333,0.6501269791666715,0.37859288055564105,0.17973885548599172,-0.0718065945353979,0.022810580425823474,0.21595847239583332,0.05573245537550026,0.802621666666667,0.10632386990239834,0.27404412794254274,0.01478487661938735,-0.062480347347445675,0.007361935531271065,0.0016701516309253971,1.431880416666658,0.08501881919035126,0.8370853663631342,11.803721666666718,0.49999999999999994,-0.8660254037844387,74.42657333333341,57.387972500000046,3,0,3.785987388809386,0.21218593291666668,0.6214311779395483,0.12548872312499998,0.35349923,-0.08415128121865945,2.3748204381033915
Telangana_Khammam,0.22455483713686886,0.04095855689087056,-0.10714206482710621,0.004847012904173637,0.37257241666666663,0.6067826041666677,0.22507335918128568,0.21851195274897495,-0.07545617730162718,0.020023357919998756,0.2642855970833333,0.05969782619691956,0.8320062500000205,0.12724494420826837,0.4475348806838438,0.019296123971039626,-0.07053639439982355,0.011027706111392194,0.00910305598908208,1.529190520833339,0.210439231291244,0.7820549586589325,9.394889583333338,0.49999999999999994,-0.8660254037844387,76.44764708333338,61.64919708333338,3,0,2.142640178968435,0.21549740458333339,0.5784040764781971,0.1082868195833333,0.39037472,-0.10010150223092307,3.185330863320178
Telangana_Kumuram Bheem Asifabad,0.28720754758251127,0.07623465134929189,-0.0974909679304497,0.007619259552678935,0.3892171110416666,0.548124895833368,0.30978213627957324,0.35259688625524344,-0.0722871712144599,0.02009660798052929,0.25252598218749994,0.05337502969796158,0.22364239583330914,0.08371795048681267,1.0173356870407875,0.015000692354451575,-0.0640510655818312,0.006317777777465632,0.003859084791881604,0.6319446875000096,0.24147512751103956,0.8770823049778399,12.590886666666677,0.49999999999999994,-0.8660254037844387,73.45173041666669,55.47956333333349,3,0,4.064066156560286,0.2306751875,0.5926645590751165,0.13669112885416668,0.6817997,-0.06667094029432086,2.1848510315857306
Telangana_Mahabubabad,0.24079221300295706,0.05315207321722964,-0.09734649980479532,0.006549163645843602,0.3525740501041667,0.5546130208333295,0.23180831927425424,0.26718111454456894,-0.07245505267201215,0.018542362827183755,0.2427451592708333,0.059957665932004287,0.45648302083334613,0.06470248381975391,0.5689057241443287,0.01806717393488445,-0.06326423270365916,0.007041156475972384,0.00505780628163785,1.011333020833348,0.25596761529352297,0.8082544497967226,10.203216250000025,0.49999999999999994,-0.8660254037844387,74.85391833333347,59.15194750000006,3,0,2.5414421936018026,0.2250681341666667,0.6383570603116456,0.10982889083333341,0.7909068500000002,-0.049500673878349555,2.899867890985251
Telangana_Mahabubnagar,0.16986435715079995,0.024617012030083388,-0.08844746115088728,0.008651702311640207,0.33810177750000003,0.9761080208333084,0.3304824997049747,0.10944380921842256,-0.06257478282896034,0.023365553527197654,0.21927197333333326,0.05749952443150574,1.4457290624999786,0.22848792994641137,0.1843621751901049,0.014811021931839875,-0.05778306209200905,0.008108860979859153,0.008348566581201047,1.8680585416666844,0.07790105591637975,0.7838366122868542,9.238464166666688,0.49999999999999994,-0.8660254037844387,67.4961983333335,55.9840312500001,2,0,3.649665880132182,0.20378946291666666,0.6027459081213101,0.11882980416666677,0.03203076,-0.07297286548526327,2.431904217366911
Telangana_Mancherial,0.2736958848011757,0.06900341875178763,-0.10056887921382433,0.006574183519196448,0.4118635386458333,0.5208223958333633,0.28927645366018817,0.3346735178655861,-0.07262670590353072,0.01977419925445869,0.2811827620833333,0.04926766970834897,0.41345854166667095,0.06408810092831257,0.9378281269999735,0.01382798047925415,-0.07184914367947677,0.007776791680938048,0.0036461395460101746,0.7033211458333284,0.22418484984206222,0.8746185357873075,12.081947500000012,0.49999999999999994,-0.8660254037844387,74.94199375000005,57.27298750000011,3,0,3.6276496329591104,0.2128398570833333,0.5167727587227793,0.1306807765625,0.59168565,-0.11773484178126925,2.3485481895590588
Telangana_Medak,0.18836346764389109,0.036318813816991265,-0.09401877286048443,0.006506980325514322,0.3497104682291666,0.6423671874999997,0.29168288478352683,0.16271732832467836,-0.06868976833114471,0.018807760800212413,0.22958192343749997,0.05720876316860726,0.7456203124999945,0.07117604310020804,0.386640263387518,0.013851498688688525,-0.06826343619104583,0.008231486656558512,0.0016196513037145342,1.036337500000002,0.12951903236381315,0.8207695520586009,10.770811250000008,0.49999999999999994,-0.8660254037844387,67.5623516666667,52.86060083333348,2,0,3.6956702607353877,0.20678518083333342,0.5913039488935924,0.12012854479166665,0.6140508,-0.16914797427597472,2.339230719708362
Telangana_Medchal Malkajgiri,0.17239979986152315,0.033729889835907856,-0.09183606739194745,0.008644234323831268,0.31329419156249994,0.7843763541666391,0.3147328835762039,0.10471198412875636,-0.0624780770255407,0.021579239367822266,0.19530249718749998,0.057487902336529687,1.1308690624999969,0.15849943173952807,0.08782970909914939,0.015333588471400749,-0.0604382704853681,0.009202627867613717,0.0036159050662767306,1.4903278124999986,0.0285041300954919,0.7884419185786948,10.401099999999985,0.49999999999999994,-0.8660254037844387,67.25182500000011,52.831521250000094,2,0,3.6041801666656763,0.20119988,0.6422075015069728,0.11799169437499996,0.2547442,-0.08684656990796724,2.409522348588981
Telangana_Mulugu,0.28780435548954597,0.0636084124557327,-0.09474313211588488,0.006620781181639039,0.39626613208333333,0.510699062499981,0.26266938008351615,0.3840884544683124,-0.07278652815512024,0.02045277800364047,0.27004412062499994,0.05574426765330565,0.05395447916664864,0.11718649120098618,0.7584258869741233,0.018347999576305226,-0.05891716004286225,0.005897532888750372,0.0037432291378216897,0.7487562500000138,0.25351778989596896,0.8423551814081021,10.616919999999936,0.49999999999999994,-0.8660254037844387,74.48290000000014,59.75228375000012,3,0,3.1428273708620686,0.22053573416666672,0.5565344002708988,0.1262220114583334,0.7933769,-0.04686039925114338,2.4572074161457547
Telangana_Nagarkurnool,0.15459034029602958,0.025216138673628364,-0.0895782874855891,0.007691353529323726,0.31026699947916664,0.940361458333328,0.2806839757085961,0.09824977955245616,-0.06203769898274905,0.021307588367714434,0.21148991208333331,0.05481134900861409,1.336918125000011,0.2082117763345326,0.09767878229387764,0.016910774480242127,-0.055852429160950026,0.010527137974674508,0.01164254715686029,1.9051873958333374,0.039207322887340273,0.738982757424698,9.200840416666722,0.49999999999999994,-0.8660254037844387,69.07689791666678,56.38139250000006,2,0,3.1428166775485384,0.19315144291666667,0.6225329901049825,0.09877708739583332,0.18325534,-0.09000373757257685,2.6514890748009052
Telangana_Nalgonda,0.15825050681269198,0.02929440536028448,-0.09416043417392443,0.009414982419120288,0.305086460625,0.8306654166666618,0.2831768313690501,0.08828559848567608,-0.058451507242959076,0.020567699766380818,0.2138498485416666,0.04972067289676428,1.429568437499995,0.16385381556897344,0.06500717928578115,0.01526079906658485,-0.055523059378174255,0.009663835033345444,0.006337695019470487,1.967168437500007,0.02836549571005459,0.7412648991968218,10.173939583333265,0.49999999999999994,-0.8660254037844387,76.42295666666678,60.14123958333346,3,0,2.700763839037895,0.1783193033333334,0.5844877644456216,0.09123661208333339,0.087500006,-0.06321562235151501,3.1823839437957213
Telangana_Narayanpet,0.16847455312381493,0.02138239494319074,-0.0899938328827071,0.007933089715517367,0.39156195416666667,1.0420146875000142,0.3546815543819108,0.09906980923571217,-0.05990932888744272,0.023142950574480892,0.2773311994791666,0.04959545730818843,1.638782812499997,0.2188437612420769,0.25290296510779664,0.01407841478985885,-0.061282503713906894,0.007797404100275353,0.007152054732089099,1.9982407291666675,0.09666374971111476,0.7849082519030406,9.078846250000026,0.49999999999999994,-0.8660254037844387,69.78919208333338,58.83503208333343,2,0,3.6325286943985726,0.1829799116666667,0.46730768839911874,0.11423075468750005,0.007886785,-0.08296540918575512,2.583963038141616
Telangana_Nirmal,0.22706744067424245,0.05710945108867369,-0.09991116352466622,0.0077353901551749146,0.38322258541666665,0.5818930208333484,0.3617621232671758,0.21950750437860583,-0.07263378976009932,0.020673976404113822,0.24926806177083333,0.05164274136109445,0.41696375000000785,0.0352190690202801,0.7973963624823596,0.011312170961543098,-0.07086922641610718,0.007914110392554847,0.004418874936177591,0.8195951041666518,0.18332611299440718,0.8733605707349742,12.138052500000015,0.49999999999999994,-0.8660254037844387,71.62538541666675,55.169423333333384,3,0,4.313158047470255,0.2181891425,0.5693535579662388,0.13395452364583332,0.4752127799999999,-0.15574189481913225,2.1670439474786827
Telangana_Nizamabad,0.20537737077635632,0.04788269305962654,-0.09698619574677035,0.00730706955896148,0.4224131967708333,0.5560640624999991,0.32324783364220466,0.18236414537076845,-0.06583065898909497,0.01978695524761971,0.30010488927083334,0.04607016764568141,0.4843723958333328,0.06582372219030384,0.7512835270436622,0.012808078475501876,-0.06439162952422815,0.008331990277744939,0.004151128699213391,0.8650459374999997,0.15162552510072383,0.8506968372360914,11.584890833333361,0.49999999999999994,-0.8660254037844387,71.1109233333334,55.7020991666667,3,0,4.147290707415663,0.19286096375,0.456569456693917,0.12230830749999994,0.6358411,-0.12348798108168602,2.2765840100489485
Telangana_Peddapalli,0.24627725746055748,0.05724370936408051,-0.1067785755052075,0.008523321873043874,0.3962111832291666,0.610253437499992,0.36371013950073044,0.2358740295211358,-0.07485191141798463,0.021901489027978376,0.2695882252083333,0.05038430546677339,0.7889497916666528,0.0679984382234183,0.6064759574013491,0.0143178755296953,-0.06906275404374648,0.007902520456905366,0.002483413749225419,1.2950508333333204,0.14451497015274342,0.8546831696154534,12.050814583333363,0.49999999999999994,-0.8660254037844387,75.7069800000001,58.24388500000015,3,1,3.7428667625376204,0.20312595875000003,0.5126709374896997,0.1266229580208333,0.33205792,-0.10588247447512833,2.3475418973743634
Telangana_Rajanna Sircilla,0.204112222699526,0.04135014594846314,-0.09883996018713019,0.00969281301976685,0.3481475373958333,0.5972566666666523,0.3611691233863751,0.16567328376264304,-0.06703282513262811,0.021682995167090078,0.22461752197916662,0.053707256690413804,0.569850416666668,0.0985505798871504,0.31310971183209535,0.014647819796091126,-0.058866603953598814,0.007096348676833929,0.0021986034614194104,1.1770979166666535,0.07423818090998371,0.8339877202155611,11.574367916666688,0.49999999999999994,-0.8660254037844387,71.31555208333344,55.278775833333384,3,0,4.029255889901846,0.20303960875,0.5831998992977223,0.1235300154166667,0.340661,-0.08394210874447927,2.3063745695366626
Telangana_Ranga Reddy,0.16832610228872602,0.030663247619611755,-0.0902095281223106,0.008711476831830777,0.32119702687499996,0.8869182291666817,0.3128206929485828,0.10462689352235505,-0.0632194918046782,0.02176406229110588,0.20799200239583326,0.05674960565594357,1.2041393749999827,0.1679415165073801,0.13792368252024054,0.016875926658613802,-0.0586051661812234,0.008543945868976005,0.00691862927772819,1.6624333333333396,0.04598530730835838,0.7678087385185355,9.957794583333339,0.49999999999999994,-0.8660254037844387,66.69218750000005,53.27912250000014,2,0,3.6091446990879477,0.19995757833333339,0.6225386961976792,0.1132050244791667,0.12937754,-0.07180725797528265,2.39518247681349
Telangana_Sangareddy,0.18913056826083138,0.03462062501704913,-0.0997129030705157,0.005707469949070585,0.39024172989583333,0.7414502083333474,0.34797803121665455,0.13332021339855527,-0.07256906294302695,0.020500904507440274,0.267690423125,0.05151176971461991,0.8846112500000061,0.12092168949301767,0.41648299291397506,0.01531566559950465,-0.07486732439671555,0.00955466152887655,0.0018784881031070953,1.3359544791666735,0.09916502027624355,0.8155297764284695,10.644797083333344,0.49999999999999994,-0.8660254037844387,66.78667041666671,53.3158508333334,2,0,3.968864220838556,0.19367086375,0.4962843512447946,0.12255130677083331,0.3616065,-0.1990263412137222,2.244416563582804
Telangana_Siddipet,0.19474571296874874,0.03956670002016746,-0.0955963810920365,0.008881515333406184,0.3231135591666666,0.5960460416666677,0.30726439784070486,0.1499813791448443,-0.06690806444021283,0.020967651400281225,0.2029057327083333,0.05852990737049329,0.6680871874999781,0.09665781522710447,0.1666850308825638,0.016111341200996103,-0.06200672285073465,0.008339026445029858,0.0018960114288461085,1.1033557291666796,0.05204055926561797,0.8109818800234182,11.014450833333285,0.49999999999999994,-0.8660254037844387,69.48164791666676,53.75995458333347,2,0,3.6459065145899947,0.2093137043749999,0.6478022925278505,0.12020782645833333,0.3602780699999999,-0.08491589783540188,2.4073192376625965
Telangana_Suryapet,0.1936849873903459,0.03731727912064257,-0.10653064238916451,0.007881732504339605,0.32891507635416667,0.6666265625000136,0.2585171458663871,0.13563545736155364,-0.07188452367032964,0.020981913051843926,0.22873350562499997,0.05715430946924646,1.1876137500000112,0.17091993762921953,0.1538929690496852,0.016622959259262077,-0.06952485261354005,0.01120421945208381,0.0065673811842087565,1.7818966666666398,0.10478311788054974,0.7690062767927892,9.962439166666684,0.49999999999999994,-0.8660254037844387,77.83793125000005,61.448432083333444,3,0,2.3610834322294973,0.2017615645833334,0.6134153740222055,0.1001815707291667,0.16354771,-0.12005574308777911,3.232838734668094
Telangana_Vikarabad,0.18935081700935055,0.02976971753578902,-0.09566085918171052,0.006415157108026521,0.39867807833333335,0.8101253124999772,0.33443541154730927,0.12250365559172939,-0.06983053701151212,0.021963237615660602,0.27392922031249994,0.05406533722363987,1.08434343750001,0.15804829060382702,0.3998484672722922,0.0159695304510748,-0.07167665405601527,0.00872430563702763,0.005283557415418176,1.531428541666699,0.1045714498513036,0.8019992819877471,9.767371666666634,0.49999999999999994,-0.8660254037844387,65.49413958333344,53.91013166666676,2,0,3.9164063543956966,0.19788058291666671,0.49634176964006393,0.12474885802083341,0.30630666,-0.12703381297113925,2.248454724244156
Telangana_Wanaparthy,0.15689043555479043,0.024555303497670364,-0.0916356889380646,0.007571208464647431,0.37501011124999994,0.9898022916666633,0.31293744778175203,0.07748127879221242,-0.06021618748066722,0.022797943585638823,0.26652147114583336,0.051352592809373654,1.6556747916666552,0.2502737360885989,0.1395292654729656,0.013193721636356476,-0.0596526804165477,0.009501719202575197,0.010602051968960647,2.0818486458333325,0.06849432886822714,0.7687106791888508,8.802133333333302,0.49999999999999994,-0.8660254037844387,71.21180583333341,60.05154833333347,2,0,3.3272165336539716,0.18822053749999998,0.501907900223317,0.10848864010416659,0.0087312395,-0.11378289247219497,2.72046217384048
Telangana_Warangal,0.2404360307955357,0.05777020368763424,-0.09884586756379567,0.0064050872231630985,0.3486624667708333,0.5116955208333138,0.23251638999453753,0.2524877452885095,-0.0727145427069141,0.01875249174838558,0.23261663343749997,0.06006425580459841,0.497444375000029,0.036782088095189645,0.532326908140393,0.01628366714915085,-0.06793816409723745,0.007350928934745453,0.003104448293884316,0.8984136458333438,0.2003093088729394,0.8227657049381222,10.649355416666708,0.49999999999999994,-0.8660254037844387,74.31970208333348,57.7850170833334,3,0,2.7758233074883236,0.22413497708333327,0.6428422857188448,0.11604583333333332,0.7539083400000001,-0.07204549925546666,2.764556422380471
Telangana_Yadadri Bhuvanagiri,0.17094394688077338,0.036985392294359695,-0.0939941143563676,0.00949516547025871,0.3067339563541666,0.7468207291666431,0.29575081629327027,0.10141472938879373,-0.060154593777648695,0.021115019552261926,0.19914505265624993,0.052426750253340454,1.200491458333346,0.12645406022315825,0.08606801164451168,0.01520651108515135,-0.05915937008163977,0.008905152889947577,0.002543740330197396,1.5472600000000085,0.03381778427664223,0.776320739990817,10.519744583333306,0.49999999999999994,-0.8660254037844387,72.13853458333347,55.982629166666754,3,0,3.0536111896439526,0.18844346141666668,0.6143547446018097,0.10758890369791668,0.23171504,-0.0701269192500319,2.824489780615123
Tripura_Dhalai,0.26463495305506507,0.025181609031979198,-0.10931637457785345,0.0022789804849558614,0.4064616854166666,-0.17117083333333483,0.05801190181331001,0.45456766980479874,-0.08021995739181866,0.016068816177427513,0.3089081889583333,0.04670206838583234,-0.8348872916666465,0.38749381536647826,0.9693563540610274,0.14423330512022398,-0.09306734961622465,0.019511089839276047,0.05804495162773887,-0.6636922916666919,0.3053665974165976,0.5647891512748486,9.99263000000002,-0.8660254037844385,-0.5000000000000004,70.76647083333341,46.358701250000024,0,0,1.5373995783011056,0.1683150554166666,0.4140982076677798,0.09755349645833333,0.9497489,-0.05770603693060439,2.496532778556215
Tripura_Gomati,0.27801486227447936,0.03460271199674513,-0.10699223544361293,0.0024771213838024756,0.45731316499999997,0.07723708333332979,0.06347102891512388,0.5064529009324644,-0.07892069111161006,0.01648557549134526,0.3442677604166667,0.052422891482000696,-0.09961531250000633,0.12990601067766694,1.022028307823485,0.13059241974038582,-0.0920733300590654,0.02032825319744137,0.05992801471611742,0.04605406249999078,0.2591208297224043,0.5974989812210076,9.943117499999971,-0.8660254037844385,-0.5000000000000004,71.6650825000001,47.75261791666679,0,0,1.534220704401982,0.1786569220833334,0.39066647487249445,0.11304540458333329,0.9048512,-0.10389040395521532,2.5645267518232036
Tripura_Khowai,0.2774551076436182,0.03218688528527998,-0.10810079452736915,0.0026423873950009494,0.42030976197916664,0.10027687500000582,0.08020653055685424,0.5163511760869857,-0.0758353164807582,0.016543428753342075,0.3157106598958333,0.04809203674505623,-0.249475312499996,0.2633642135171007,1.0761842869372238,0.16653765932035935,-0.09338276146445414,0.020524841457747748,0.06493220735480117,-0.12557885416667602,0.33095837272630274,0.5474783598311689,10.465220416666739,-0.8660254037844385,-0.5000000000000004,72.3926575000001,46.78541500000006,0,0,1.4443726112935653,0.17386663708333341,0.41366309520060923,0.10459910208333334,0.85602295,-0.06356071474335645,2.76431837007089
Tripura_North Tripura,0.2787982346004961,0.021547483504903587,-0.11199491911732662,0.00233018823579612,0.4052093332291667,-0.1011398958333416,0.0655274889315546,0.4682432639773586,-0.07998573401952541,0.015983027534853336,0.30161605281250004,0.048059383119240226,-0.8170727083333276,0.41108237738097575,1.0617091578582467,0.14256704185735686,-0.09574785094931326,0.01930068293213808,0.05837821129801309,-0.5808859374999855,0.27796566379069093,0.5812212560924453,10.338752499999998,-0.8660254037844385,-0.5000000000000004,71.23277833333344,45.69434333333339,0,0,1.4339848931070613,0.17594354583333338,0.43420408022494456,0.10359328041666666,0.94481295,-0.06808179164307038,2.6581118988687154
Tripura_Sepahijala,0.2969515744577316,0.04084619656109462,-0.1106464087885493,0.002650574109536872,0.48245048552083336,0.35709281249998526,0.0930267350653499,0.5241235309617056,-0.07745784850946308,0.017154205510771875,0.3552972040625,0.056646653130168326,0.6836211458333423,0.067169801304129,1.0840132486560816,0.13572463959765924,-0.0983294774390135,0.02039611538430914,0.06133056187272251,0.5927414583333359,0.23796671079451082,0.6066505421399135,10.488842500000032,-0.8660254037844385,-0.5000000000000004,73.30117375000009,47.803664583333386,0,0,1.4957838288883991,0.1881110779166667,0.3899075315751623,0.12715328145833338,0.5061128,-0.10928688893578786,2.786286333366626
Tripura_South Tripura,0.3211054117127787,0.038459195473237694,-0.10960590108879834,0.0028739450880906304,0.4686590852083333,0.192121874999998,0.07145876859470264,0.5274498263728746,-0.07921023168819366,0.016946941202919022,0.34490516,0.05836091673362624,0.251705625000028,0.05232478051502355,1.1730304424090239,0.11739818168010166,-0.0920608418819028,0.01849564727720071,0.05784065979914213,0.2640757291666631,0.24808316158261406,0.649527184250803,9.97023583333339,0.49999999999999994,-0.8660254037844387,71.96900833333348,48.541737916666705,0,0,1.6336057374953046,0.1951275654166667,0.41635289184658936,0.12375392520833334,0.6735118999999999,-0.09560353483251882,2.4843562942070836
Tripura_Unakoti,0.2551039692261838,0.025684002909617656,-0.11171600732632204,0.0027751383712961383,0.40098290729166663,0.04599052083334243,0.07528326850433015,0.4295238944507481,-0.07802849162423316,0.015937486755268022,0.2939218438541667,0.048466229639809066,-0.608377604166634,0.37345500666767745,1.1016076333080378,0.14797395882317224,-0.09644529187547346,0.019809701713060717,0.06252074490862963,-0.22354760416665442,0.28849274187800245,0.5566211161294912,10.554814166666688,-0.8660254037844385,-0.5000000000000004,72.89209916666675,46.90266250000002,0,0,1.3279996021278426,0.17812724291666662,0.444226523568748,0.10706106343749994,0.8744591,-0.05397235473013151,2.9412346781715453
Tripura_West Tripura,0.27186713015786756,0.03952615268652141,-0.10966656385668701,0.003031725681582526,0.4483508271875,0.3823387500000024,0.09232230068901241,0.5044991293072556,-0.07561319072071145,0.017085505305694842,0.32587112583333333,0.053452240209864894,0.5643119791666749,0.05044157714777416,1.1560341779062757,0.15173186770698516,-0.09689671217832552,0.020609634522904784,0.06819584393298628,0.4969247916666433,0.2832008165073733,0.5655872113568376,10.77054666666669,-0.8660254037844385,-0.5000000000000004,73.59291041666677,47.263012916666696,0,0,1.3912712907469893,0.18900257208333338,0.4215506264791447,0.12247970135416669,0.6313604,-0.09153368861650946,2.9847064464788917
Uttar Pradesh_Agra,0.15633986557751683,0.0687440434693464,-0.09909261549910287,0.007717179989034824,0.301202941875,1.1436243750000017,0.2879428042776742,0.1259539883712992,-0.05512745504044375,0.011659607057814145,0.20254814145833328,0.018956220796816272,1.1060784375000026,0.1768089617297574,0.4522714149893398,0.014185661802103424,-0.07747627933228302,0.010272451747846231,0.018832948683354056,0.6932715625000156,0.13066137907036884,0.8478759467533284,19.840924583333276,1.2246467991473532e-16,-1.0,83.34221916666672,36.920049166666786,4,0,4.220856017442243,0.2062848966666667,0.6848701257117051,0.09865480041666674,0.034594472,-0.3825097701048059,2.0569516201751683
